PPP2R5A,-0.6114,0.38459998,-0.73925,-0.40820003,1.80515,-0.0365,-0.50565,0.35295,0.1318,-0.0282,-0.9978
NUP93,-0.79875,0.63315004,-1.28545,0.22064999,0.55439997,-0.4361,-1.4363999,-0.022799999,1.68125,-0.13854998,-0.10705
ARL4C,0.93215,-1.60455,-0.110599995,-0.20414999,-0.122250006,0.6251,1.4542999,-0.089099996,-0.060049996,-0.24509999,-0.08639997
KIAA0907,0.47555,-0.0264,-1.8113,-0.55315,-0.14745,-0.5418,0.34615,0.6558,-1.6547,-0.34585,1.4258001
CRK,-0.72685,0.9318,-5.3372498,0.78929996,-0.59505,0.3062,-1.9266,0.70085,-0.24294999,-4.22265,-0.52085
CHERP,-0.78635,1.12385,-0.42815,-0.011100009,0.98630005,0.0341,-2.2648,-1.0307,0.7976,0.45345002,-0.25695002
PLK1,-0.21719998,-0.75615,-2.73445,0.46824998,0.69290006,0.7763,-2.10505,0.031099997,-1.3297,-0.0097,-1.9641
TRIB1,-0.3165,0.50285,-0.20990002,0.35135,-2.3159,-2.1108,0.21270001,1.70175,-5.5347,-0.107550025,-2.43895
CDK4,-0.6864,1.12875,-1.016,0.5744,-0.85445,-0.6869,-1.4191,-0.22460002,-2.5316,0.018950015,-0.92004997
STXBP1,-1.15615,1.2068,-1.19035,0.11950001,-0.46625,-0.2316,-1.33455,0.28975,4.2305,-0.026700005,-1.3489001
VPS72,0.44979998,-1.7587,-0.33444998,0.1438,-0.1695,-0.0758,1.2716,0.25105,-0.74455,0.15634999,-0.23540002
HSD17B10,-1.0747,0.68509996,-0.7101,0.18525,0.88105005,-2.6892,-2.5177,-0.69075,2.3308,0.20070001,-1.20205
CDKN1A,-0.91955,0.3432,-0.92365,-0.37115002,-0.54595,-0.3539,-1.5224,0.31465,0.7391,0.7977,1.7892001
COL1A1,-0.23175001,0.04885,0.9803,-0.14005,0.85485005,-0.7647,0.33695,0.26365,3.9464002,-0.10815,1.14255
SENP6,0.76455,0.57519996,-0.45285,-0.036750004,-0.7372,1.535,0.25320002,0.42105,-2.9721498,-1.3621,1.4118
ACBD3,-0.90559995,1.29405,-1.2571,-0.18644999,-1.40005,0.2242,-1.0479499,-0.1966,-0.61185,0.1764,0.34074998
CSK,-1.23735,1.5664,-0.55730003,0.033299983,0.62944996,-0.0508,-1.9275,-0.61145,-0.892,-0.22565,-1.28815
CSNK1E,0.28435,0.1582,0.11769998,0.2595,-0.101150036,1.2033,0.86395,-0.18730001,-0.17044997,-0.9505,-0.68775
TOR1A,1.4771501,-0.614,-1.9044499,0.26305,0.8001,0.9441,1.60665,0.8643,-0.061049998,-0.91714996,0.31365
TRAM2,-0.85719997,1.8164,-1.7121501,0.114300005,2.16365,-0.7597,0.5375,-0.68310004,3.7772,-0.1532,-1.1823499
TCEAL4,0.9491,-0.0302,1.2229,0.78215003,-1.508,0.5869,0.81565,0.57449996,-0.85115004,-0.045299977,-2.0721
GNPDA1,-0.16780001,0.39275,-1.4985499,0.5687,0.245,-0.304,-2.0916,0.005150005,0.18670002,0.74015003,-2.3531
RGS2,-0.94920003,-0.31219998,-0.11105001,1.40995,-0.034349993,-1.4608,-0.6115,-0.5104,1.61035,0.8665,2.1134
ABCF3,-0.8054,1.35145,-0.11109999,0.31665,-0.2974,-0.2915,-1.8666999,-0.2245,0.8075,0.78779995,0.1832
TCERG1,-0.57545,1.09375,-0.71025,-0.16785002,0.70094997,0.4495,-1.8844501,-0.03935,-0.77415,-0.63594997,2.11405
USP1,-0.8756,1.2401,-0.1196,0.6905,-1.82735,-0.743,-0.45465,0.0673,-3.6536999,0.5049,3.5854
KEAP1,-1.0529001,0.64645004,-0.34710002,0.0,1.03695,0.1572,-2.266,0.2915,-5.2331,0.053899974,-0.75920004
KAT6A,0.9787,-0.59475,0.1621,0.0675,-0.00029999,2.3115,0.73169994,0.04950002,1.00605,0.09685001,-1.7795501
MPC2,-0.39695,-0.07950002,-1.30585,0.21004999,-0.6377,-0.3731,0.47834998,0.33759993,2.58455,0.8207,1.00415
MYC,-0.49414998,1.12895,1.19075,0.4869,0.60715,-1.745,-0.84985,0.8043,-4.78865,-0.030200005,0.45695
SLC35B1,-1.0938001,0.27025002,-0.98835,-0.15779999,0.53755,0.0143,-2.16465,-0.12459999,0.65819997,-0.38295,0.52265
PLSCR1,0.37690002,0.081,1.1719,-0.27745,-0.93355,0.1253,1.68365,0.64695,-2.2663999,-1.3072,1.5427
DECR1,0.7637,-0.17455,1.04445,0.89014995,-1.17085,-1.1368,0.102249995,-0.058999993,-0.3629,-0.1718,-2.37145
ERBB3,-0.51385,0.18640001,1.1404,0.2283,-2.1317,-0.5659,0.75965,1.3669,-1.7315,-0.68315,-1.6517999
PRSS23,1.2033,-0.6984,1.36395,0.76100004,-0.7247,0.9636,-0.09035,0.571,-0.088,-1.20355,-0.86595
PAPD7,0.71325004,-2.7377,-0.16439998,0.2922,-0.23440003,-0.2897,1.0664,0.17514999,-1.05695,-0.1408,-0.47604996
CTNNAL1,-0.25275,0.16690001,0.403,0.66675,-0.96575,-0.5279,-0.0704,-0.19549999,-0.99864995,-0.4274,0.7765
IKBKAP,0.1654,1.03225,-0.7413,0.3985,1.2381,-0.5028,0.5435,-0.35665,1.0799999,-0.27215,1.5702
PPIE,-0.10790002,-0.21704999,-0.13735,-0.2089,0.1778,0.5676,-0.73095,-0.39175,0.59459996,-0.4835,0.06565
DNAJB2,-0.5126,0.0695,1.1064,-0.25255,0.55130005,0.3291,-0.24385,-0.21685,2.061,-0.64115,4.15005
SNAP25,0.32325,-1.22115,5.6056,-0.5387,0.28945,0.2312,3.0474,-0.04895,0.205,0.7151,0.80495
BCL7B,-0.48185003,0.4587,-0.7027,0.1538,0.31059998,-0.3704,-2.4886,0.40135002,3.31375,-0.3592,-0.25115
GALE,-0.96905,0.61155003,-0.74055,-0.020999998,0.53515,-0.0113,-1.9221001,-0.70005,0.86945,0.27125,-4.23685
HMGCR,0.08620003,-1.0646,-0.77465,-0.44014996,-0.79055005,0.6956,1.2035,1.36585,1.2054,-0.2025,1.90305
PRKCD,0.47575003,2.5862,0.6218,0.07565001,1.13815,0.1145,-1.5787,-0.40219998,1.85145,-0.3155,-0.5699
VAPB,-0.18495,1.13205,-0.48680001,-0.11660001,1.7346001,-0.3009,-1.8513,-0.23200001,0.75335,-0.058150005,0.63594997
MYLK,0.11545,-0.55955,-0.72069997,-0.15325,-0.36120003,0.0,1.3556,1.0107,1.8588,4.50395,0.44305003
S100A13,-0.325,-0.30650002,0.8979,0.4329,-4.6112,0.3604,-0.7992,0.6223,-3.825,-4.04085,-4.27855
NRIP1,0.2544,1.0719,-0.0462,0.30855,-0.15235001,0.4764,0.4123,-0.28035,-3.0259,-0.80525,-1.0391
HTATSF1,0.78325,-1.0837001,-1.5341,0.14585002,-0.46835002,0.6745,0.82659996,0.15245,-0.62549996,-0.55465,0.10345
ADAM10,0.51750004,0.36505,-0.1164,-1.0184,0.025250003,0.0663,-0.10655001,-0.51164997,2.7242498,-1.8113501,2.2066998
EAPP,0.15024999,-0.72855,5.11365,-0.56785,-1.4800501,-0.6752,1.87405,0.11765,-0.58115005,0.63689995,4.094
SERPINE1,-0.71005,-0.014700003,0.277,-0.18290001,-0.9813,-1.1824,1.4117501,0.49870002,-2.3074,-0.30595,2.7812998
APPBP2,0.73215,-0.63065004,-1.21975,0.50755,-1.7969501,1.0626,0.1251,1.09895,0.011450052,0.04895,-2.3688
TOPBP1,0.5626,0.87385005,1.8017,-0.90855,-1.0781,0.2068,-0.122700006,0.2908,-2.01685,0.025549978,0.53639996
POLR2K,-0.01675,0.40875,-0.053500004,-0.11899999,-2.3927,0.5061,2.4918,-0.083850004,-1.7133,-0.17285,-1.0864
ICAM1,0.72720003,-0.67735,0.09009999,0.053600013,-0.22299999,0.4821,1.8749499,-0.35570002,-0.96414995,1.2064,-0.2299
NRAS,-0.7597,-0.99305,-0.30449998,-0.60455,-0.9388,0.4775,2.4056501,0.06884998,-1.0001,-0.4263,0.95965
LPGAT1,-0.42645,1.3907,-0.3906,0.29665,0.92745,-0.9739,-1.629,0.43185002,0.30859998,-0.055299997,-0.0826
PSMB10,0.57025003,-0.05655,0.19939998,0.19005004,0.83275,-0.3698,-0.27185,0.123,0.95184994,-0.57555,-1.93275
SDHB,-0.85805,0.89530003,-0.7131,-0.1998,0.5019,-0.2289,-2.1752,-0.1867,0.89849997,-0.002500005,-0.2675
RASA1,-1.2107,0.21624999,-0.87770003,0.75275,0.024749994,0.4585,-0.2168,-0.7745,-0.7994,-0.16199999,-1.5685501
GTF2A2,1.00825,0.069299996,-1.2484,-0.44634998,-0.85,0.09,-0.1925,-0.8644,0.39154997,-1.202,2.91935
NPC1,-0.44735,-0.088750005,0.20044999,1.3007001,-1.9261501,-0.3268,0.9347,1.2376001,0.11705005,-0.75759995,3.2554502
GTF2E2,-0.72485,0.59065,-1.63995,0.356,0.4994,-0.0814,-1.9716,-0.27234998,0.8634,-0.25515,0.37915
RNMT,-0.44755,1.0494001,-0.6062,-0.8768,-0.40485,-1.3633,-1.72545,1.0041,0.6829,0.27675,1.61525
RBM15B,-0.018399999,-0.76215,-0.7674,-0.27925,-0.069050014,0.2539,1.9263,-0.2879,-0.61795,0.16485,-0.305
OXSR1,-1.10655,1.4553001,2.9105,0.2768,-0.96215,0.3615,-1.1622,0.22305001,-0.53104997,0.65035,-0.83980006
DUSP11,0.80315,-1.7143999,0.049600005,0.11434999,-0.22839999,0.0199,1.2915,0.57565,-1.33945,-0.26925,-0.0564
CCNB2,-0.15415001,0.39835,-0.40234998,0.2338,-0.78495,0.8678,0.34544998,0.3595,-1.9683499,-1.1543,-1.081
HIST2H2BE,0.67684996,-1.02705,-0.039299995,-0.082399994,-0.48565,0.7173,1.6105,-0.27560002,-0.49755,0.096949995,-0.008249998
PTPN1,0.5566,-0.32,-0.71165,0.23770002,-0.8868,1.0808,0.78929996,0.19029999,0.67435,-0.24450001,-1.18965
TES,-0.12455,-0.97375,-4.6184,-0.3454,-1.4097,0.7632,1.8448501,1.2444,-2.13605,0.3179,0.586
GFPT1,0.1014,-0.13659999,-1.2178,-3.07805,-0.4221,-0.1988,0.010600001,-0.32054996,1.0051501,-2.6341,4.91545
LIG1,-0.6652,1.3625,0.08275001,-0.08930001,0.76875,-0.6353,-1.7256999,-0.0069,0.68715,0.2521,0.06879997
PKIG,0.2245,0.69355,0.59085,0.51925,0.69339997,-0.9014,0.9868,-0.42555,2.279,-0.55375,0.5695
P4HA2,-0.858,0.0705,-0.8988,-0.26355,0.68755,0.5275,-1.4606,-1.32025,1.9072,-0.3912,4.1596
EBP,-0.43864998,0.95835,-1.01835,0.6358,0.3685,-0.7564,-1.5366501,0.76185,1.4058499,-0.042849958,-0.9728
PHKB,-1.4666,1.25705,-0.22140002,-0.44445002,1.07015,-0.7903,0.68055,-1.13885,1.4970499,0.54620004,1.98295
PIK3R3,1.06955,-0.65205,2.06045,0.072900005,-0.42685,1.1372,1.7839,0.5955,-0.14830002,0.04945,0.11715001
WRB,-0.56219995,0.77145,-0.065500006,0.56605,-1.0748,-0.6186,0.02245,-0.7817,0.018649995,0.3294,2.6146002
GPC1,-0.78995,0.9825,-2.40455,-0.032349996,-0.065350026,-0.6992,-1.2151,-1.38905,-0.88594997,0.0817,-0.60214996
SYNE2,-0.6221,1.1453501,4.40025,-0.11945,0.1234,-1.2948,-0.31765,1.0968499,0.48700002,4.5525,2.5649
CASP3,0.3947,-0.46860003,-0.26490003,0.17645,-0.7056,0.972,0.63930005,1.0713999,-0.76035,-0.31085,-0.40754998
DNTTIP2,0.47030002,-2.32205,-1.5031,-0.40735,-0.2983,0.4952,-2.5624,-0.034099996,-0.3619,0.53035,2.0421
ZMYM2,-0.41725,0.4041,0.31545,1.4228,0.0867,0.99,-1.08415,2.6894002,0.34385002,-0.42314997,-0.73394996
OXCT1,0.19965,0.3509,0.6618,-0.65425,-1.10335,-0.0543,2.3567,-0.6181,-2.6933498,0.91405,0.6276
NNT,1.5494001,0.0391,0.41520002,0.013099998,-1.12965,0.7155,2.8392,-0.7176,-1.53105,0.19285,-0.38175002
MAPKAPK3,-0.077549994,0.41175002,-0.6639,-0.3542,0.29364997,-1.5328,-0.15814999,-1.0969,1.0979,-0.23990001,-1.2372
INPP1,-1.09025,0.66389996,-0.7859,0.5155,0.5375,-0.7445,-2.9092,0.35245,-0.5386,-0.65405,-0.48605
SACM1L,0.03115,0.4044,-1.28675,-0.33345002,-0.4311,-0.4572,0.29485002,-0.19600001,0.96825,-1.04245,0.2868
PRKACA,0.76804996,-0.61745,0.12595001,-0.3992,-0.54375,0.5594,1.6431999,-0.24324998,0.6259,-0.36995,-0.8882
INTS3,-0.7945,5.4104,-1.0785,0.0546,-0.54325,0.7875,-0.08815,-0.66435,-2.7789001,-1.04655,-1.5524
STAMBP,-1.06785,-0.7083,0.0897,0.4418,0.65725005,-0.4796,-1.2512,0.1638,-1.0504,0.08950001,-0.4598
GAA,-0.92515004,1.38245,-0.17115,0.16205,-0.904,0.4526,-1.0687,0.17545,-0.2308,0.25574997,-1.2215999
TARBP1,1.38655,0.39200002,1.0641,0.20720002,-0.3208,-0.108,0.85605,0.6192,-0.1836,0.76535,1.10755
SLC25A4,-0.4838,1.0454,-1.3259001,0.23740001,-3.2233002,0.2452,0.3303,-1.0078,0.27859998,-0.1597,-1.84995
SLC37A4,-1.1946,1.20505,-0.88095,0.3599,1.68555,-0.9031,-2.0500998,-0.39635,0.23670003,0.45839998,-0.100999996
PCK2,0.26250002,-1.46325,-0.35334998,-0.23534998,-0.56845,0.5408,2.5966501,-0.14864999,-0.48325,-0.22655001,1.17565
HPRT1,0.038300008,0.91995,0.67995,-0.00895001,-1.5443,-0.3581,-0.8406,0.0433,-1.53865,-1.09875,-0.3176
FAH,0.5394,-1.0369,-0.75185,0.13974999,0.363,0.1281,1.61795,-0.62675,-0.8089,0.44735,-0.19314998
POP4,0.24859995,-0.2879,-1.66185,0.63655,-0.2688,0.4532,-0.6031,-1.64175,1.359,-0.25325,-0.31495
CDC20,-2.57455,0.00035,-0.6337,0.0,-0.41075,0.0007,-3.8099,0.0,-0.062099997,-0.06275,-6.4275503
CYTH1,-0.50090003,1.3619499,-0.2796,0.1207,-0.68770003,-0.3233,-1.3957,0.21090001,3.3055,0.4554,-0.10444999
DDIT4,-0.5435,-0.71365,-1.2506001,-0.65575,-0.34615,-0.0162,3.6573,-0.27125,0.22124998,-0.69725,5.5427
MAP7,0.006850001,0.4839,-2.25835,0.14525,-0.48610002,0.4045,0.2841,-0.61719996,-0.77855,4.21495,1.9746
NIT1,1.0292499,-2.42685,0.43305,-0.10165,0.5079,0.2336,1.4481,-0.41030002,-0.70100003,-0.2719,-0.058050036
NUP88,-1.26045,0.9497,-0.61925006,-0.15575,0.5309,-0.5483,-2.38185,0.1554,0.1821,-0.75215,0.93345
WFS1,0.080749996,0.12145001,2.43135,0.407,1.2368,-0.6745,-0.38305002,-0.63185,6.6043997,2.6623,-0.72969997
ADGRE5,-0.839,1.1401,3.4016,0.567,0.47804996,-0.0948,-0.5479,0.4671,-0.43185,4.38365,-2.2756
MSH6,0.43095,1.89415,0.3721,-0.3294,0.69555,-0.5384,-0.42240003,-0.2883,-1.16135,-0.24575,1.3373001
FAM20B,1.47935,-0.7733,1.7471,-0.80004996,0.95774996,0.2965,2.2691,-0.1733,-0.48455,-0.72205,1.11495
PIN1,-0.11520004,-0.13125002,-0.25204998,-0.00045,-0.98155,0.7496,-0.26380002,0.3326,2.1455998,-0.18594998,0.27205
ETFB,-0.76,1.6077001,-0.2193,0.39900002,0.58695,0.0,-1.7298,-0.0892,0.8451,0.0176,-1.59535
FPGS,-0.43434998,1.7113001,-0.4355,0.52205,-0.23089999,-0.9848,-1.40605,-0.63224995,0.89395,1.6752,0.41495
FHL2,-0.93765,0.2656,-0.027449995,0.056549996,0.35980004,-2.5278,0.062950015,-0.0529,-2.8414001,0.2486,1.875
CRYZ,1.17415,-0.13765,-0.5015,-0.8867,-2.22385,0.4222,-0.25535,-0.6681,-0.93469995,-0.677,1.691
UBE2C,-1.12655,1.1493499,0.39630002,-0.3667,0.67845,-1.6298,-2.17445,0.0671,-1.8184,-0.49234998,-1.9958
RFX5,-0.287,-0.3787,0.28785002,-0.25465,1.0046,0.3396,-0.81565,0.43225,1.3542,0.74015,0.6873
ARNT2,0.7387,-2.6894,0.0711,-0.11955,-0.36915,0.5988,1.3757,-0.46635002,-0.9067,0.3014,-0.5475
PYGL,-0.2559,1.0218,0.8808,-0.39845,1.3908501,0.4351,-0.8396,-0.43315,-0.1255,0.44735003,1.3908501
POLD4,0.4355,-0.34145,1.8965499,0.0803,-0.5339,-0.0827,1.8631,1.13235,0.9707,-0.27455,-1.7565
LYPLA1,-0.5539,0.77250004,-1.17905,0.4559,-2.23875,0.2083,-0.49995002,0.10329999,-2.76065,-0.4226,-0.8276
ECD,-0.36605,0.21185,-0.07105,-0.50165,1.12685,-1.0114,-0.2024,-0.6544,1.7148,-0.50255,3.2151
PTPRK,0.4695,-1.27155,0.37849998,0.01304999,-0.7564,0.2619,1.2922499,-0.1112,-1.2084,-0.48155,-0.3308
TIMELESS,-0.7032,0.5024,0.8437,-0.65875,1.8729501,-0.9467,1.69485,-0.02425,-0.81305,0.6681,0.75655
STK10,0.7316,-0.54279995,-0.9212,-0.1072,-1.11115,0.8682,1.66945,0.0174,0.032549992,-0.26215,-1.2542
TP53BP1,-0.66795003,0.20725,-0.9332,0.20175001,0.022050008,0.9909,0.05739999,0.26365,0.58,0.3208,0.72595
TCTA,-0.71145004,-0.043850005,5.35435,0.07985,0.20414996,-0.1915,0.3943,0.1542,4.4155498,4.8249,0.31895
PDHX,0.16764998,0.06695,0.5337,0.0317,0.23525,0.6191,-0.4293,0.36230004,-1.2961,-5.6014,0.9519
KLHL21,-1.1240001,0.38989997,2.5863,0.07079999,3.8654501,-1.1783,-1.2125,-0.28915,2.9619498,3.48905,-0.18869996
COG2,-0.14535001,-0.9538,-3.03475,0.47899997,0.4533,-1.4516,1.28205,-0.6501,4.0743,0.6812,-1.3718
DNM1L,0.6389,-0.4912,-4.4348,-0.02615,-3.2069001,-0.232,2.0463,0.58785,-2.4353,0.48495,1.86075
PTK2B,0.83575,-0.9268,-0.05690001,0.01380001,-0.4617,0.4589,2.0116,0.1203,0.056599975,-0.14054999,0.07894999
PAN2,-0.99565005,0.26270002,-1.0284001,-0.95634997,0.47815,0.2735,0.50100005,0.72685003,0.10395,-0.81385,-0.10475
CCDC86,0.7424,0.42149997,-4.6627502,0.45674998,1.02585,1.5839,-0.7415,-0.9027,-3.5837,-0.6842,-0.5415
TP53BP2,0.29024997,-0.5235,-0.36054996,0.33295,0.29385,0.877,0.7425,-0.5141,0.24465,-1.1122999,2.5648
SLC11A2,0.32604998,0.010899998,0.91005,0.24985,1.2151,-0.1751,0.32450002,0.34485,-0.26305002,0.30650002,-1.887
SPTLC2,-0.67305005,1.13845,-0.1736,-0.29875,0.6062,-0.6745,-0.52795,-0.012850001,2.083,0.42595,3.69275
KIF5C,1.7885499,0.25935,6.1787,-0.01525,-0.0222,0.8935,0.117750004,0.67165,3.8383498,-0.96914995,-0.2541
RB1,0.2693,-1.3835001,-0.39790002,-0.18645,-0.61535,-0.2737,0.7821,-0.021499999,-1.5164499,-0.3558,-0.8729
TBP,-1.30655,0.4927,-1.67835,-0.332,0.40764996,-0.5605,-1.60875,-0.71175003,0.83935,0.3911,2.5436
HAT1,-0.57585,-0.49385,-4.7437997,0.45505,-1.29095,-1.1472,-0.97720003,0.001450002,-0.91719997,-0.05305001,1.21495
PAK4,-0.9066,2.3299,1.4369,0.18220001,0.70710003,-0.167,-1.88445,-0.15295,0.21639997,0.5506,-1.49865
TIMP2,0.18855,-1.0869,0.9548,0.27499998,-0.4727,0.6757,1.63235,0.87905,-1.12445,-0.40115,-0.69154996
RRP8,0.048750013,0.33905,0.43475,1.6492,-0.4349,0.5525,-0.6112,-0.08325,-1.98405,-0.48325002,-0.48340002
S100A4,-0.059,0.75915,-0.44405,0.1253,-0.046650007,-0.5138,-1.99935,0.4603,0.468,0.05524999,-2.8976002
B4GAT1,-0.88409996,1.5296,-0.61749995,0.60215,1.1844499,-0.5669,-1.685,0.37075,-0.18465,0.0312,-1.3458
ABCB6,-0.5568,0.012400001,-1.02545,-0.1593,-0.284,0.2653,0.21255001,-0.8102,0.1468,0.71695,1.1688
PMM2,0.485,-1.1945,0.4456,-0.12725,0.13724999,0.091,1.26625,-0.1166,-1.44625,-3.83855,-0.43850002
MTFR1,0.2255,-1.3456,1.11905,0.18855,-0.4048,-0.7033,2.4533,0.3169,-1.1981,0.8843,0.2272
RFC5,0.23925,-0.18470001,-2.0672,0.38674998,0.6825,-0.7119,-0.2577,0.0369,1.6179,-0.44675,0.068150006
CDK1,-0.3924,0.16375,-0.56655,0.3655,-0.66440004,1.1046,-2.1931,0.21290001,-1.3915,-0.23709998,-0.08595
ST3GAL5,0.7408,-0.8907,5.81225,0.23795,0.2379,0.1861,0.9551,0.56990004,4.82535,-0.7114,-1.16985
MAPK9,1.22265,-1.1139,-0.30670002,-0.1246,-0.05415,0.2759,0.33725005,-0.080699995,-0.493,0.07969999,0.55139995
TLE1,-0.51734996,1.02425,0.51315,0.726,0.89135003,-1.1462,-0.8276,0.46760002,0.004599989,-0.52845,-1.41985
PAFAH1B3,-0.34925002,1.2176499,-0.17385,0.43199998,0.6967,0.128,-2.3367,-0.46350002,2.5978498,-0.3314,-1.4061999
IL4R,0.90174997,-0.96255004,-0.568,0.1154,-0.63845,0.8824,1.7563001,0.16014999,-1.0055,-0.2527,0.106050014
NPRL2,0.2985,-1.86465,0.77814996,0.009249993,-0.009250015,-0.0277,2.19215,-0.1882,0.8438,0.49014997,-0.6778
CDH3,0.8042,0.9202,2.0549,-0.1327,1.20155,-4.7403,-0.83865,0.3653,1.2488,-0.3066,1.4098
DRAP1,-0.75515,0.62975,-0.493,-0.37605003,0.54025,-0.5117,-1.9639,-0.16264999,1.2136,-0.58489996,-1.9397
DFFA,0.781,-1.13985,0.017900005,-0.0843,-0.52255,0.5577,1.51765,-0.26405,-1.2448001,-0.22315001,0.24444997
EDEM1,0.3474,-0.9896,5.0379,-0.4484,-0.44705,0.4489,0.5803,0.066199996,0.83669996,-0.32735,1.46795
HS2ST1,1.1575,-1.04005,1.2277,-0.29729998,0.43995,0.3362,2.1764998,0.259,0.7112,-0.43664998,0.19784999
KIAA0355,-0.8612,-0.05465,-0.61125004,-0.1718,0.35175,-1.0915,0.48055002,0.7841,0.45280004,1.1996499,1.48135
CNOT4,-0.90185,-0.32375,4.74965,-0.48525,1.3113,-1.6382,0.79125005,-1.0697,0.7372,-0.54025,1.1624
DMTF1,0.33445,-1.1008,-0.573,0.16015,-1.24045,0.1073,0.96755,1.58985,-0.99834996,-0.36014998,1.5314
DCK,0.36624998,0.82879996,-0.64094996,-0.5094,0.20975,-0.4457,0.65225,0.474,-1.1236,-1.0328,0.5725
DYNLT3,0.58055,0.5508,-2.08335,0.010050001,-0.93289995,0.3397,-1.4465001,-0.48890007,0.6782,-0.6457,1.3095
BAMBI,-0.34359998,0.87839997,-0.93575,0.48480004,-0.88355005,-0.0084,0.1057,-0.22755,2.08655,-0.71485,3.9994998
SLC35A1,0.5535,-0.30425,0.16945,-0.193,0.62665,0.7547,1.403,-0.10679999,1.2475,-0.8094,0.93405
NCK2,-0.7179,1.02895,-1.71885,0.0906,-1.7317,-0.4052,0.23675,0.26895,-1.5967,-0.22085002,-1.7665498
ITGB1BP1,-0.19845,0.9304,-4.368,0.2463,0.17754999,0.6955,-0.08290002,-0.98265,-1.0513,-0.1317,1.0187
PPP2R5E,1.02175,-0.034449995,-4.54675,0.80184996,-0.4038,1.1281,0.72225,-0.66335,-0.60055,-0.3527,0.41305
CEBPZ,0.4688,0.6687,-0.2563,-0.4087,0.44215,-0.0285,-1.58665,-0.88795006,1.16845,-0.73135006,2.5882502
TIMM17B,-1.44585,0.0942,0.53690004,0.0167,1.2802501,-1.399,-0.85195005,-0.1537,0.32365,3.33665,-0.45305002
UGDH,-0.057799995,-1.33975,-0.23810002,0.48395002,-0.60015,0.5695,-0.89470005,0.51745003,-0.26569998,-1.0885,-0.27064997
MTF2,-0.24425,-0.45280004,0.48485,-0.039450005,-1.4147,-0.3825,-0.97,-0.24325,0.6218,0.32254997,0.74265003
EZH2,-0.92385006,0.84595,-0.18835,-0.4196,-1.37785,-1.0299,-2.38095,-0.9188,0.6456,-0.63229996,3.0493
MYCBP,-0.9346,0.78964996,-0.5776,0.5044,-0.23375002,0.1436,-2.0526,0.068349995,0.82415,0.14959997,-1.9693999
DUSP14,-0.51335,0.79405004,-1.6807001,-0.24375,-0.3588,-0.9194,-1.4665,-0.2834,1.0617,-1.2399,-0.042300016
SOCS2,0.75835,-1.2177999,2.4538999,-0.06944999,-1.11625,0.099,1.5949,0.7401,-0.3276,-1.3693,-0.61179996
RPS6KA1,-0.00705,1.42385,-0.3767,0.16284999,1.1385,-0.7817,-2.0619001,-0.30985,1.9433999,-1.3376501,-0.4782
APOE,0.95089996,-0.52765,1.1544,-0.2106,-1.24915,0.2265,3.1054502,0.12615,-0.75145,-0.08935,-0.014049977
HES1,2.182,-1.0235,3.21825,-0.19819999,-0.038900003,-0.2131,1.2659,0.0449,0.46565002,-0.6133,-0.38125002
PSMG1,-0.2364,0.99880004,-0.9855,0.6338,-0.76145,-0.6539,0.17535001,-0.5463,-2.02695,-0.64425004,0.2049
SATB1,0.22695,-0.7868,4.1235,-1.4984,-0.37755,-1.5736,0.62215,-0.2742,0.32625002,0.09255,0.0
DDB2,-0.70195,0.15935001,1.1903999,-0.022949997,-0.15835002,0.4364,-0.6713,0.4287,-1.99735,1.07165,-0.86695
CCNA2,-0.71175003,1.34225,0.5603,-0.35785002,0.75909996,0.621,-2.0348,0.13745,-1.7127,0.30725002,-0.07939999
EML3,-1.11005,0.1442,0.54825,-0.23640001,0.55855,0.0996,-1.50565,-0.101299986,0.41814998,0.51985,-1.9144
PRAF2,-1.01205,-0.27199998,-0.23765,0.50020003,1.0209,-0.5949,-0.9833,0.2077,3.62945,0.35915002,-1.75705
SPR,0.6771,0.88670003,0.15190001,0.20414999,-0.108449996,-0.9024,-1.12995,-0.5955,-5.0102,-0.16685,0.11115
EPN2,-0.85745,-0.33845,2.3413,-0.020399999,-0.14180002,-0.6961,0.1214,0.24625,0.85344994,0.45970002,-3.51705
MRPL19,-0.1057,1.33675,-0.4752,0.05274999,-0.15709999,-0.1372,-1.2987499,0.29395002,-2.26785,1.27775,-0.98435
CEP57,0.61555,-1.89335,-0.72400004,-0.1854,-0.48014998,0.479,1.7688,0.1214,-0.95875,-0.10625,-0.35615
TRAPPC3,-0.5107,1.01125,-0.938,0.46265,0.57065,-0.4227,-2.9686499,-0.020050002,1.6411,0.68079996,0.25890002
ZNF318,0.00905,-0.35235,2.8046498,0.40915003,0.14340001,-0.7585,1.9880999,0.3507,-2.2589002,0.6835,-1.57075
STX4,-0.108800024,-0.84755003,-1.87435,0.26540002,0.70325,-0.5608,1.2628001,-0.59915,0.6495,-0.89985,-1.42575
IPO13,0.2981,-1.1409,-1.3894501,-0.61785,-0.44149998,-0.4863,1.82735,0.5216,-0.25059998,0.3067,-0.19800001
PCBD1,-0.4064,0.93485,0.003800005,-0.033500016,0.73179996,-0.8729,-1.85385,0.045099974,-0.263,-0.70405,-0.09500003
MNAT1,-0.20225,0.2326,4.9144,0.9364,-0.8991,-0.2794,-0.0771,0.3838,1.20605,5.4937496,-0.67595
AGL,0.9232,-0.1814,2.7758498,-0.39135,-0.7771,-0.3548,0.32204998,-0.08845,-0.18290001,2.06165,-0.82205
