DDIT4,-1.4756,-0.41329998,0.26395,-0.76915,0.84440005,-0.4794,6.0941
MAP7,-0.33725,-0.15839998,-0.33725,0.77519995,-0.1742,1.2786,0.8613
NIT1,1.10575,-0.73275,-0.2767,0.7245,-0.3789,-0.45325,-0.7996
NUP88,0.88414997,1.053,-0.20744999,0.0785,1.6796,0.4877,0.0755
WFS1,-1.2775501,-0.0238,1.0746,-1.4737,3.12045,-0.51485,1.5046501
ADGRE5,0.5684,0.99185,1.8765,0.19215,-0.5768,0.20775,-1.471
MSH6,-3.9304001,1.45195,0.80165005,-1.8169999,1.2993,-0.015550001,2.0508
FAM20B,1.0837,0.44075,0.6119001,-0.48899996,-2.0630999,-0.55075,-0.65595
PIN1,-0.70425,1.15485,0.70625,-0.70350003,2.5539498,0.52565,-0.3962
ETFB,-1.5297,0.33985,0.25645,-0.9016,0.22235,1.18655,-0.5577
FPGS,0.17314999,1.1025,-0.87654996,-0.16685,-1.00825,1.26625,-0.49124998
FHL2,0.9254,0.00835,-1.80575,1.04515,-0.9114,-1.5310501,-0.69575
CRYZ,-1.796,0.15285,-0.49695,-0.1996,0.86495,0.6626,2.20795
UBE2C,-0.069500014,0.68675,0.21485,1.0842,0.15855,1.0892,0.56765
RFX5,1.43355,0.7976999,-0.2636,1.13955,-0.6504,1.3002,-0.23615
ARNT2,0.09025,-0.9433,0.22895,-0.11535,-3.7234,-1.2645,-0.50145
PYGL,-0.02555,-0.44645,-0.7299,0.16784999,-0.3994,1.5531499,-0.08
POLD4,0.95005,-0.2581,0.634,1.39825,0.69235,-0.70019996,0.86025
LYPLA1,-0.21039999,-0.11385003,-0.27705,-0.090599984,-5e-05,0.22170001,-0.2785
ECD,-0.57695,0.29610002,-0.53524995,5.52695,-0.3696,0.31285,0.14665
PTPRK,0.47460002,-0.7102,-1.7221999,0.1037,-0.7215,-0.6048,-1.5933499
TIMELESS,-0.139,0.1378,-1.30115,1.05855,-3.83945,0.45470002,-1.3756499
STK10,1.6755,0.33385,1.38835,-0.61855,-1.1319,-0.15415,0.49255002
TP53BP1,-0.03309998,-0.82655,-0.96225,-0.58035004,-0.527,0.3156,0.6023
TCTA,-0.10245001,0.73465,0.26160002,-0.024499997,-0.42295,-0.78720003,0.27545002
PDHX,0.99514997,0.6018,-1.04725,-0.29385,-0.09125,0.87685,0.17079999
KLHL21,3.5791001,-0.1025,-0.076900005,1.9456501,2.3031502,-0.30725,-0.21410002
COG2,0.004650001,0.061399996,0.9848,-0.3437,0.22955,0.0913,-0.87565
DNM1L,0.10690001,0.123300016,0.039049998,-0.42004997,-0.091799974,-0.098000005,1.75505
PTK2B,0.19379999,-0.3072,0.0859,-0.4403,-0.0532,-0.71365,-0.72505
PAN2,-0.70309997,-1.10865,2.011,2.0652,1.295,0.9405501,1.0843999
CCDC86,-3.1083,0.74020004,-3.04095,-1.15225,0.30225,0.34065,-0.2257
TP53BP2,0.0,0.40435,0.31910002,0.48520002,0.46235,0.43065,-0.456
SLC11A2,0.19565001,0.7919,0.91465,-0.10405,-1.959,-0.14325,-0.16605
SPTLC2,5.605,5.1482,-1.5606,0.23965,1.1089001,-0.13645,0.056549996
KIF5C,-0.41285,-0.51884997,0.89165,-0.39005,-0.85529995,0.9331,-0.32875
RB1,0.4857,-0.6813,0.41400003,0.59325,0.1847,-0.17404999,-0.8677
TBP,-0.58555,-0.22360002,-0.62785,-0.0691,1.1567,1.2629,1.1845499
HAT1,-0.82545,-3.1355999,-0.43395,-0.0808,-0.30475003,0.3244,0.26395
PAK4,0.2049,0.99055,0.47085,-0.021999985,1.28975,-0.05434999,-0.098950006
TIMP2,0.07035002,-0.81285,-0.021949992,0.27644998,-0.52405,-0.6408,-0.50519997
RRP8,1.3251,1.5905,1.44995,0.97440004,1.5272,-0.04835,-0.32514998
S100A4,1.0751,2.1828501,0.896,-0.70695,2.2515,-0.9165,0.3319
B4GAT1,-1.1752,0.72935,-0.9223,-0.10779999,0.96589994,0.99600005,-0.42005
ABCB6,-1.3884001,-0.16420001,0.64175,-1.63865,-0.96715,0.11080001,0.021500021
PMM2,0.6331,-0.13915,-0.5854,-0.22785,0.052649997,-0.7141,-0.57185
MTFR1,0.93455,-1.29625,0.93115,0.58195,-1.14775,-0.67990005,-0.4731
RFC5,-1.12685,-1.6709,-1.8569,-0.51444995,-0.31850004,0.36124998,1.0173
CDK1,-0.7824,0.0436,-1.1122,0.30715,0.9327,0.9932,0.55945003
ST3GAL5,-0.49304998,0.16870001,0.23454998,-0.6673,4.85255,0.58280003,-0.15165001
MAPK9,-0.63215,-0.72915,-0.3089,0.41865,0.60940003,0.081149995,-0.23725
TLE1,0.5362,0.92235,-0.961,0.50755,0.23155001,0.436,-1.9383001
PAFAH1B3,-1.2581999,0.6319,-0.49925,-0.62829995,2.8502,0.442,-0.79775
IL4R,0.25435,-0.86695004,-0.07955,-0.14205,-1.0673,-0.78069997,-1.133
NPRL2,-0.23169997,0.003600001,0.0792,-0.47185,-0.082949996,-0.62105,-0.9626
CDH3,1.9193001,-0.53525,3.6815,-0.597,1.5117,3.04995,-0.116799995
DRAP1,-0.33945,1.2068,0.36445,-0.75365,0.51865,0.11674999,-1.04615
DFFA,0.4828,-0.41265,-0.16710001,0.121800005,-0.00775,-0.6057,-0.26135
EDEM1,-0.06725,-0.31550002,0.27065,-0.16440001,-0.98864996,1.07305,-0.59805
HS2ST1,-6.6815,0.6213,0.46969998,-2.80525,-3.6342,0.32255,-3.6404998
KIAA0355,0.30555,-0.9073,-0.8084,-0.6197,-0.5854,3.27735,0.31289998
CNOT4,0.26140004,-0.93394995,-0.69875,-0.09134999,-1.5634501,-0.73910004,1.6956
DMTF1,0.85875005,-0.2334,0.027050003,-0.027400002,-0.56375,-0.3021,0.16649999
DCK,-0.4766,-0.4747,-0.34359998,1.90385,0.89,0.64624995,1.06615
DYNLT3,-0.63310003,-0.024399996,0.98885,0.42579997,0.22565001,1.15305,-0.20195001
BAMBI,-0.31419998,0.38095003,1.1166,0.09819999,0.79354995,4.30165,-0.23384999
SLC35A1,1.2501,-0.19825001,-0.078250006,0.44585,0.100949995,-0.84245,-0.4326
NCK2,-0.06674999,0.6351,-0.16390002,1.19365,-0.40565002,1.6926501,1.14625
ITGB1BP1,-4.05895,-4.5453,-0.9284,-0.4062,-0.905,0.6899,0.060050003
PPP2R5E,-1.52525,-1.1176499,-0.80834997,-1.40515,-1.0804999,-0.039200004,0.58075
CEBPZ,3.9344501,-0.021849997,-0.16995001,-0.62259996,-0.52220005,1.4475,0.755
TIMM17B,0.88095,-1.2960501,0.7863,-0.21745002,-0.14135,0.08504999,0.1712
UGDH,0.1243,1.46155,0.47010002,0.024049997,-0.68859994,-0.20825002,0.34495
MTF2,0.046650022,0.35125,-0.54595,0.58855003,-1.0086,0.7982,1.0906
EZH2,0.55125,0.2177,-1.30675,0.24565001,1.7101,0.39054996,1.0363
MYCBP,-1.4849501,0.37355,-0.47665,0.13810001,1.5136,1.04915,-0.061649993
DUSP14,-0.85905,0.40465,-0.9633,0.18594998,2.02975,0.64515,-1.4242
SOCS2,1.43555,-0.56014997,2.4712,-0.13354999,-0.86415,-0.52145,-0.2431
RPS6KA1,-0.67535,1.09,0.67145,-0.08500001,1.7902999,-0.2192,-0.3858
APOE,-0.1378,0.022600025,-0.08575,-0.41915,-1.15885,-0.77065,0.1646
HES1,0.723,-0.1543,-0.1358,-0.42940003,0.38099998,-0.985,-0.635
PSMG1,-0.50345,-0.3789,0.08440001,-0.076299995,1.1998,0.96355,0.1761
SATB1,-0.061749995,2.02485,0.98755,1.54885,-0.24265,-0.23675,-0.021099985
DDB2,-0.5863,-0.016350001,1.72645,0.402,-1.9022,0.4902,-0.16125003
CCNA2,-0.39679998,0.53345,0.86275005,0.1018,0.95885,1.45065,0.26749998
EML3,-0.586,0.45035,0.68145,-0.84924996,-0.53900003,0.20525001,-0.69554996
PRAF2,3.44765,1.0263001,0.048800003,1.42475,0.11280003,0.81675,1.30765
SPR,-1.6573,0.40585,0.33179998,-0.04495,-3.84135,0.6878,1.9655
EPN2,0.41145003,-3.1758,0.0357,-3.1654,1.18505,-1.5065999,-0.49955
MRPL19,-0.94374996,-0.0799,-1.0322499,0.005350001,-0.56675,0.8118,0.7557
CEP57,0.17119999,0.011249989,-0.5448,-0.87325,-0.63585,-0.09365,0.18605
TRAPPC3,-0.30035,1.39365,0.95735,-0.29115,0.3453,0.50530005,0.034300003
ZNF318,0.9665,-0.2304,1.2593,-0.59205,-1.2899001,0.6524,-0.025899991
STX4,0.93935,0.2871,0.63575,1.4788,-1.4454,-0.11895001,-1.038
IPO13,0.6173,-0.95634997,0.45415002,1.1033499,-0.6738,-0.504,-0.3779
PCBD1,-1.1543,1.0257,-0.7938,0.10915,-0.7342,0.53975,0.49425
MNAT1,0.043250002,-1.01545,-0.51425,0.59029996,0.4293,0.28585,5.0112
AGL,0.30065,-1.0399001,4.46295,0.032450005,-0.7169,-0.3788,-0.12470001
LOXL1,-0.016350001,-0.016499996,0.036500007,1.25325,-0.85445,-0.38515002,-0.8322
NFIL3,1.2427499,0.24644999,1.1206001,-0.87235,1.8234,0.0033,-0.2563
CSNK2A2,1.077,-0.122449994,0.14405,1.6992,0.58430004,-0.2647,-1.0438501
RAB4A,0.14265,0.44935,-0.39209998,-0.082650006,-0.3803,1.0515,2.45055
POLB,-1.05435,1.2078,0.61474997,-0.93189996,5.8908,0.34775,0.8596
IGF1R,2.8747,-0.28135002,-0.8879,2.4433498,1.5727,0.32875,-0.51665
FGFR2,-0.09275,-0.82655,-0.011499994,0.16035,-0.90985,-1.1159,-0.1604
MBNL2,-0.6048,-1.1214,0.86169994,1.49595,2.58635,-0.17375,3.80425
TATDN2,-0.56154996,0.31870002,0.05185,-0.070599996,-0.87295,0.7759,0.23730001
TRIM13,1.07775,-0.2655,0.3251,-0.17390001,-0.04185,-0.5065,-0.68565
HMOX1,2.3599,-0.101150006,-0.87179995,1.9118,1.7546501,-0.24204999,2.9391499
NUCB2,-2.50345,0.22595,0.7135,-2.36055,0.47395,0.007700026,-0.35614997
BCL2,-0.75530005,0.28425,0.08020002,-0.36285,0.027649999,0.64525,-1.48125
RFC2,-1.8146499,0.88485,-3.6413498,-0.55645,1.1426,0.8852,0.3612
FZD7,-0.12889999,-0.3162,0.22885,0.02409999,1.0606,1.29955,0.65245
PHKG2,0.53760004,-0.81385,0.5288,0.30025,0.9519,-0.1111,-0.14605
GADD45A,-0.89325005,-0.4414,-1.4835501,-0.5214,-0.35294998,-0.49844998,0.3122
LAMA3,-0.46389997,-0.7812,0.20425,-0.48995,0.60760003,-0.7812,-4.79255
SKIV2L,-0.2114,-0.55435,1.29895,-0.6411,0.5179,-0.2591,0.068399996
BUB1B,0.7808,-0.59580004,0.36914998,0.28425,-0.7694,-0.4388,-0.8073
SLC25A13,-0.45215,0.22410001,0.5403,0.12020001,-1.7428501,0.2953,-0.6601
SSBP2,1.2564,-0.38705003,0.44765002,-0.21045,0.7333,-0.40289998,0.4168
AKAP8,-0.43075,0.3589,0.014349997,0.43015003,-2.37075,0.69184995,-0.37365
PDIA5,-0.40489998,4.38145,-0.69299996,0.37735003,0.45020002,1.38195,0.49940002
RAB11FIP2,0.91845,0.65795,0.049600005,1.33845,1.0985,-0.10265,1.2478
RAB21,-0.1786,-0.95729995,0.71739995,-0.56285,-1.4707999,-0.74685,-0.31870002
LYRM1,0.27934998,0.6802,0.51629996,-1.05955,-0.39604998,-0.36450002,-0.49694997
RAP1GAP,-0.44775,0.2637,1.18245,-0.051999994,6.5147,0.15865,-1.0127001
TCEA2,-0.1794,0.66905,0.40565002,-0.48440003,0.48950002,-0.3501,0.24845
NFKBIE,0.21519998,-0.47814998,0.66345,-0.22065,2.20085,-0.8795,-0.69295
MRPL12,-0.79065,0.8339,0.015550002,-0.76409996,0.5102,1.1646,-0.59175
ATF6,-0.06140001,0.36315,-1.38925,0.83465,0.85815,-0.91865003,0.61055
CEBPD,-0.7061,-0.27555,-0.3333,-1.0425,-0.6492,-0.55845,-0.5626
GNB5,-1.2005501,1.0863,-0.8755,0.7726,1.2032001,0.14519998,-1.32605
DUSP4,-0.085949995,0.55865,0.63685,-0.31295,-0.0811,-0.005799994,1.0843
CEBPA,0.60225,0.037599996,-0.28689998,0.12685001,0.7032,-0.058,-0.70615005
WASF3,-0.38725,-1.14625,0.4465,-0.3682,-0.71945,-0.56535,-0.31165
PRKX,-0.36479998,-0.65375006,0.1361,-0.5624,0.7513001,-0.104100004,0.019250005
SLC5A6,-1.0651,0.90905,-0.34515,-0.838,-1.77905,1.2874,-0.5019
MAP3K4,-0.95140004,1.1184499,-0.526,-0.4888,-0.40565002,0.32095003,0.08675
AURKA,-0.29045,0.8007,2.2755,0.215,-0.66485,-0.9611,-0.4031
CCNH,0.96000004,-0.8265,0.41605,0.83045,-0.45835,-0.49730003,0.15505
TESK1,-0.37965,-0.10825001,0.0915,-0.42235,0.2202,-0.67934996,-0.006799996
CDC45,0.9063,-0.4296,-0.34685,0.0803,-0.19455001,-0.29509997,0.15675
FOXO3,2.2372,-0.024749994,-0.7617,0.21734998,0.101849996,2.7052002,0.10334998
ENOSF1,5.0278997,3.9724,-1.0113499,1.9468,-0.93055,1.2572501,0.254
IFNAR1,0.57175,0.2661,0.1821,-0.5559,-0.27530003,-0.59029996,-0.6723
CDK2,1.0326,-0.38410002,0.31515,0.72805,0.71664995,-0.09334999,-0.23644999
ELOVL6,-1.2987001,0.6281,0.57475,0.27015,-1.41055,0.956,-0.57015
PMAIP1,-0.5086,-1.0092499,0.6451,-0.9802,-0.8772,-0.5819,0.1144
PIK3C3,2.2578,-0.1346,-0.7255,1.28125,1.64115,0.1151,1.47225
CREB1,0.24489999,0.12219998,1.19885,-0.000950009,0.76265,-0.24069998,-0.7771
PIK3CA,-0.7112,-0.36895,-0.16905001,-0.6648,-0.987,-0.6732,-0.37774998
GSTM2,-1.42675,-1.5510501,-0.4384,-0.25685,0.12415001,-0.66765004,0.0185
FOSL1,1.0153999,0.8588,-1.9034,0.9656,-0.62235004,0.4979,0.2673
FZD1,0.72805,-0.56005,1.175,-0.61025,-0.6185,0.45084995,-0.34445
PLA2G15,0.6081,0.9065,0.56939995,-0.73245,8.3528,0.50345004,-1.1141
SNCA,-0.122549996,-0.020900011,-0.32209998,-0.9016,0.59485,-0.18945001,0.19749999
MMP1,2.01975,-0.6561,0.22375003,0.1178,-0.44155002,-0.69075,0.047199994
PIK3C2B,-0.61300004,-3.2388499,-0.29835004,0.62565,0.11345002,0.36645,0.08350001
CD44,1.2782999,-0.69505,1.1884,0.484,-0.71220005,-0.28364998,-0.50545
DPH2,0.48755,1.0971,-0.5175,0.17945,-0.4723,0.7518,0.07550001
PPIC,0.00485,0.71795,-0.15675001,-1.29235,-0.80090004,-0.0967,-0.1822
BRCA1,0.33709997,0.3077,0.62345,0.47855002,-1.31595,0.6156,-0.5457
ST6GALNAC2,0.40135002,0.905,0.4246,-0.25975,-0.19745001,-1.4168999,-1.0831001
IKBKE,0.39455003,5.8577,0.56905,-1.17665,-0.6387,-0.18724999,-0.8516
FGFR4,1.22775,1.01035,-0.28515,-0.4418,0.07485,0.46325004,-0.04355
SLC25A14,-0.0472,-0.737,0.1362,0.42275,-0.09,-1.1273,-0.2128
CGRRF1,-0.09875,-0.37524998,-0.48409998,-0.19999999,2.24525,-0.37395,-0.17295
CCDC85B,-0.4321,0.8336,-0.23095,-1.007,-1.14235,0.44835,-3.17175
ACD,0.48735,-1.14855,0.006750001,-0.087,-0.3947,-0.3685,-0.6587
TFAP2A,0.36735004,-1.8495,0.95430005,-0.7076,-0.4177,-1.3229,-0.14835
SHB,-1.2901001,-1.9604,-1.62865,0.18665,-0.11735,-0.7251,-0.28835
CCP110,-0.98249996,-1.1825,-0.1082,0.3759,0.5592,1.09935,0.19094999
KCNK1,0.21169999,-0.872,0.38729998,0.09450002,-0.11719999,-0.18019998,1.40955
CDC25A,-2.1065,0.2961,-1.0725,-0.45795,0.015850008,1.20505,1.5926
KIAA0753,0.57234997,-0.58245003,0.58555,0.9306,-0.86160004,-0.35689998,0.37874997
NCK1,0.40725,-0.0637,0.66830003,-1.45905,-0.6563,0.06285003,-0.34955
STX1A,1.9874,4.6627502,2.88125,0.61085,-0.16865,3.7664,0.7825
PTGS2,-0.27335,0.51705,2.0224,1.1277,-0.5465,0.63074994,0.14135
MAP2K5,1.4095,2.5222502,-0.5252,-0.47025,-0.21270001,0.19720002,0.72585
C2CD2L,0.1031,0.5108,-0.33865,-0.001449999,2.56525,0.73705,1.57725
USP6NL,-0.3806,0.62450004,-0.28315,-0.2283,0.22295001,1.2552,0.38210002
FAS,-0.12979999,-1.2844,-0.47324997,0.21355,-0.30299997,1.0655,1.54565
PPOX,0.48104998,-0.21215001,-0.46035,-1.6994,-0.2588,-0.15204999,-0.2183
TMEM5,-0.000650004,0.2389,-0.76884997,-0.3441,-1.13135,1.88205,-0.43115002
CLPX,-0.17194998,0.97239995,0.47415,-0.31745,-0.2886,0.30599996,0.73325
ZW10,-0.88645,0.76535,0.36715,0.536,-0.81575,1.3745,-0.046049997
MELK,-1.1312,-0.6817,-0.53690004,1.23595,-0.9516,0.53535,0.54435
CCNF,-0.5637,0.53045,0.84175,-0.35365,1.82125,-0.3073,-1.0993
RAD9A,-0.6701,0.26299998,-1.24125,0.10845,4.28745,0.3387,0.6984
TCFL5,0.0361,-1.0955501,4.80145,0.191,0.74864995,-0.72265,-1.6473
ZNF274,-0.69640005,1.45565,0.30165,-1.26395,1.4468,-1.60895,-0.16399997
ICAM3,-1.0556,0.3259,-0.10690001,-0.3803,1.66605,1.2779,-0.93264997
DDX10,-0.37174997,0.279,-0.116000004,0.74395,0.96835,0.66415,0.299
TRAPPC6A,0.91534996,-0.2591,0.6283,-0.82965004,-0.28179997,-0.91499996,0.56365
CDK5R1,-0.40214998,-0.108899996,-0.045950055,-0.70309997,-1.0043,0.1254,-0.0986
ATF5,0.002849996,0.52400005,0.86825,-4.8765,-6.5597,-0.7673,-0.4178
STAT5B,0.67815,3.7009,0.0876,0.023549974,-0.2297,-0.1758,-0.62409997
CCNE2,-0.75005,-0.60214996,-1.8970001,-2.1603,-0.52405,0.5243,0.7011
LSM6,-1.17295,-0.19639999,-0.94415,-0.0158,-1.06965,1.1869,0.3723
IKZF1,-0.48735002,1.31855,0.29759997,0.2236,1.2637501,-1.3324,-0.8471
CENPE,1.9061,-0.3766,1.7373999,0.9127,0.30729997,-0.47345,1.20935
KIT,-0.19795,-0.02485001,-0.15125,-0.08669999,1.2618,2.1434,-0.48444998
ITGAE,-2.566,0.59035003,-0.388,-1.5848,0.33605003,0.8211,-0.7508
IL1B,0.448,-0.34960002,0.33865002,0.38819999,-0.39015,-1.0395,-0.76475
ORC1,-0.2423,0.15040001,-0.24405001,0.22455001,-0.476,-0.100250006,-0.37145
MAMLD1,0.6668,0.20255,-0.12219998,-1.1428,0.053999998,-0.040250003,0.57405
SGCB,3.616,1.41385,-0.0979,-0.2621,-0.15165,-0.61235,4.244
MOK,1.1036,-0.20195,0.83390003,0.38834998,-0.32105002,-0.38774997,2.5247998
CD40,0.12945001,-0.9052,0.28515,0.026500002,-0.7579,-0.81065,0.461
PEX11A,1.874,-0.80520004,0.93595,0.91504997,-1.43325,-0.025150001,-0.5239
CLTB,0.19255,0.8662,0.19745001,-0.82665,1.3489,-0.14104998,-0.046299994
CD58,0.14934999,-0.29645,0.07644999,0.74775,0.76240003,-0.66359997,0.48705
PLS1,-0.8288,-0.29985,-0.2153,0.7776,1.91845,-0.68035,0.80764997
PCMT1,-1.2297001,0.23710002,-0.66295,-0.26254997,2.8038502,0.39034998,0.16319999
RELB,5.5965,0.912,0.09335,0.79605,-0.012199998,-0.1496,-1.50595
GNA15,0.15149999,-0.023200005,0.31634998,-0.8875,0.36305,-0.15570003,-0.27345002
INPP4B,-0.21135,-0.08009999,-0.30124998,0.41165,-0.2565,-0.46805,-0.14695
CBR3,-0.40555,-1.61695,0.567,0.43905,-2.0495,0.18685,0.3705
CHEK1,-0.3548,0.12499997,0.000949997,-0.4984,1.23795,-0.013099998,-0.77375
SMAD3,0.41719997,0.014049999,0.3973,-0.017949998,0.32265002,-0.67495,-0.2705
DAG1,-0.58140004,0.12985,-1.39055,-0.49525,1.8252499,0.7775,-0.7355
PHKA1,0.67560005,-0.008049995,-0.49109998,0.36990002,-1.24465,-0.8881,-0.94245
FOXO4,2.0444999,0.10265002,0.0057,1.77965,2.14215,-0.2376,-0.5338
PIGB,0.16445,-0.14875,2.6842499,0.39705,-3.0986,0.31835,-0.22529998
PDGFA,-0.86505,0.20070001,-0.27645,0.61525005,0.59335,-0.54905,2.34475
CASP10,1.7662001,-0.27905,0.5685,-0.5963,-0.114199996,-0.47534996,1.25585
GHR,1.4015,2.08565,0.037200004,-0.5937,-0.097049996,-0.04365,0.86910003
C5,1.24905,-1.4607999,2.43235,-0.29655,-0.28155,-0.21959999,-0.5519
BTK,-2.15045,0.23125,-2.1741,-1.05535,-2.2813501,0.7402,0.42165
RPP38,-2.2632,-0.90550005,-1.49665,0.56075,-2.58395,0.6921,-0.92575
SNX7,0.25445,-0.018549994,0.1148,0.110400006,-0.1046,-0.8662,-1.2606499
NOS3,0.22045,0.49934998,0.0321,-0.58030003,-0.015050054,0.4692,-0.1913
SCYL3,1.8158,1.5479499,0.35144997,1.05905,-0.5848,0.78920007,0.9842
ALAS1,-1.20245,-0.34935,-1.1531501,-0.122650005,4.83925,-0.53995,0.61480004
SYNGR3,0.78845,0.8888,1.1564,0.99335,1.69905,0.70325,-0.4785
BPHL,0.10990006,0.42005,-1.6834,-0.74410003,-0.1981,-0.49060002,-1.0948
POLG2,-1.2208,0.3554,-0.26015,-0.74005,1.2007,0.6984,-1.1745
NOLC1,-0.19685002,0.4834,0.003749967,0.185,0.7242,0.7385,0.8215
NFATC4,0.50005,-0.8444,0.18010001,-0.1611,-0.46685,-1.14815,-0.68795
CCNA1,1.1856999,1.4979,0.6725,1.25025,-0.8643,-0.5542,-1.1025
POLE2,-1.20015,0.91355,-1.64065,-0.2679,-0.90760005,1.1518,0.31775
DNAJA3,-0.00065,0.0,0.0,-0.26575,0.00035,0.0,-0.7662
FOXJ3,0.10135001,0.32935,-0.90835,0.46995,-0.15895,1.75675,0.8158
RNH1,-0.082800016,0.6588,-0.40315,-0.004050002,-2.4397998,0.0479,-1.60255
RAD51C,-0.37335002,0.3228,0.3491,0.3328,-0.23465002,0.35410002,-1.81865
EPHA3,-0.87705004,1.1145,-0.1137,0.0876,1.7519,0.7437,-0.77454996
PRKCH,0.99825,0.20905,-0.41665,-0.1779,0.016350001,-0.5915,-0.64415
FUT1,0.5123,-0.67245,0.39945,-0.26770002,-0.8477,-0.2845,-0.39765
ADRB2,0.35930002,0.88585,-0.31024998,0.272,-0.80055004,0.39685005,-1.046
GABPB1,-0.56215,-0.068900004,-1.63895,-0.18685,-1.7808499,0.42515,3.0384
EGF,0.2976,-0.8177,5.38195,0.0921,-0.9714,-0.60875,0.06095001
KIF14,-0.1261,-0.62545,1.4305999,0.92375004,-0.14739999,1.11765,0.31215
ETV1,-0.2868,1.22395,-0.19445,-0.21059999,-0.55465,-0.10425,-0.028950036
CSNK1A1,-0.3575,0.19659999,-0.18155,-0.19755,0.5119,0.69089997,2.62255
MAP4K4,-3.0232,-3.13335,-0.3155,-1.0228001,0.10145,-0.91145,0.54805005
GLRX,0.6422,-0.044599995,-1.8998499,1.1517,0.13165,0.9623,-2.47125
PTPN6,0.20285,-0.20965001,-0.71355,-0.787,-0.74065,-0.65565,-0.0755
CPSF4,1.3484,1.15905,-0.25515,-0.5565,1.12075,-2.38045,-0.61135
LPAR2,-1.0620999,-1.5363,0.94035,-0.78795004,-1.68795,0.027900003,1.53485
DFFB,-0.68395,-2.0580502,0.47155,-0.65585,-2.9551,4.8372,5.33125
SLC35A3,1.1263499,0.5295,0.4428,-0.50815,0.050799996,0.53275,1.58675
HDAC6,-0.12494999,-0.08819997,0.9574,-0.95305,0.15149999,0.85279995,-0.10709995
GLI2,0.48345,-0.4741,-0.16209999,-0.53995,-0.49429998,-0.58844995,-0.2339
CDKN2A,-0.26805,0.256,-0.4687,-0.73615,-0.5879,-1.6222501,-0.95395
E2F2,0.4099,0.4749,0.5262,0.17594999,-0.33735,-0.33389997,-0.060999997
CDK6,4.8253,1.29265,-0.1941,-1.6786001,-0.7603,0.36705,-0.05295
AKT1,0.24925,-0.22809997,0.13350001,-1.29625,-0.72925,0.03005001,-0.3056
CASP7,-0.7718,0.19255002,-0.79705,-0.60975,-0.06955001,1.5269,2.5317001
TNIP1,1.85905,0.85725003,0.1755,0.44294998,-1.4724,-0.02245,-0.03604999
TERT,-0.11905001,-0.87825,0.05065,-0.54265,-0.6904,-0.66585004,-0.35885
PTPRC,-0.2317,0.44195,0.81505,-0.66845,0.2651,-1.3478,0.23894998
TGFBR2,0.3686,-0.23495,-0.07165,-0.6009,0.59669995,-0.05975,0.53715
NFATC3,1.7690499,0.18595001,1.76185,-0.30015,-0.18715002,1.14725,-0.49095
RAC2,-0.06755,-0.20025001,-0.76505,-0.2919,-0.12355,-0.3827,-1.39125
POLR1C,0.514,-0.64575,0.32435,0.7693,-0.58695,-0.110750005,-0.802
NFKB2,-0.65105,-0.164,0.9098,0.05405,-0.47820002,-0.163,0.79045
SYK,0.55485004,-0.43954998,0.16260001,0.4413,-1.75435,-0.35045,0.07149999
CASK,-2.1901,-0.37774998,0.92585003,0.7175,-0.03424999,0.39415,1.7675
NCOA3,0.05255,-0.7027,0.2873,0.17164999,1.33665,0.35285,-0.33969998
PSMD9,-1.43405,-0.30269998,-0.7659,1.5202999,1.9185,0.41184998,-0.46454996
PROS1,0.020250022,0.42365,-0.06785,0.18475,-0.58570004,0.44879997,0.77234995
CASC3,1.7083,1.11255,-0.035050005,-0.10825001,0.58519995,0.15510002,0.19089998
MUC1,-0.52045,0.29125,-0.22855,0.29175,0.2068,-0.5517,3.83215
ST7,-0.65995,1.24155,-0.26115,0.79025,-3.6204,0.34219998,0.3062
NVL,0.89750004,-0.35649997,-0.058099993,-0.66069996,-0.1275,-0.31105,-0.42595002
MEF2C,-0.289,-0.23845,-0.17405,3.86245,-0.61149997,3.04405,-0.3676
CHP1,-0.29305002,1.1760501,0.5079,-0.76935,1.16345,0.73565,1.4033
HMGA2,3.39815,0.46215,-0.1701,0.85375,-1.3489001,1.2389001,1.3113
CASP2,4.16365,0.58124995,0.9608,-0.6358,0.611,-0.06434998,0.8137
LSR,0.74635,1.1364,1.1141,-0.86029994,2.50175,2.81525,-0.011099994
MALT1,-0.117599994,0.39824998,-0.58005,0.2817,0.7279,0.0695,0.87979996
TBPL1,-0.9813,0.052399993,0.70145,0.22780001,3.1383,0.78385,2.92665
CTNND1,-0.11205001,-0.5836,0.371,-0.64735,-0.65604997,-1.11015,-0.23725
CIAPIN1,-0.15114999,1.2989,0.31329998,1.77425,-1.5099499,1.7044,1.4856
BAX,1.1573,-0.029649995,-0.5091,1.32625,-0.48015004,0.055750012,0.5779
PPARG,5.10055,0.003549993,0.68560004,-0.1092,-0.044500023,4.60075,-0.61240005
SPTAN1,0.35080004,-0.03945005,0.4457,0.73545,2.06105,0.24475,0.3006
EIF4G1,-0.1594,-0.51,0.5182,-0.1634,-0.98195004,0.64115,0.5878
VAT1,0.24144998,0.08045,0.6752,0.69395,1.054,0.55015,-0.13265
MACF1,-1.213,-0.1261,-0.60085,-2.09945,0.08585,0.3327,-0.59465003
PARP1,-0.55079997,0.28515,-0.14909999,0.3897,-0.3181,1.4619,1.1040001
FDFT1,-1.3017,-0.69765,-0.114800006,1.7513499,0.12535,-0.77145,0.88385
